recvTime,fiwareServicePath,entityId,entityType,attrName,attrType,attrValue
2023-01-27T09:32:07.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T09:32:07.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T09:37:46.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T10:37:43.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T10:37:43.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T10:45:10.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T11:36:36.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T11:36:36.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T11:44:13.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T12:47:28.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T12:47:28.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T12:53:08.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T13:41:48.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T13:41:48.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T13:51:17.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T14:41:10.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T14:41:10.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T14:47:42.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T15:47:17.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T15:47:17.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T15:53:28.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T16:54:49.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T16:54:49.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T17:02:15.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T18:00:18.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T18:00:18.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T18:06:58.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T19:02:24.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T19:02:24.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T19:08:03.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T19:59:47.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T19:59:47.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T20:07:04.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T20:53:13.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T20:53:13.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T21:01:48.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T21:44:31.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T21:44:31.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T21:52:01.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T22:38:47.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T22:38:47.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-27T22:46:19.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-27T23:51:04.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-27T23:51:04.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T00:00:27.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T00:44:26.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T00:44:26.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T00:53:42.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T01:51:00.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T01:51:00.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T01:59:29.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T02:53:04.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T02:53:04.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T03:01:23.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T03:48:12.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T03:48:12.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T03:53:52.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T04:34:38.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T04:34:38.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T04:42:22.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T05:23:00.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T05:23:00.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T05:29:08.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T06:28:17.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T06:28:17.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T06:36:43.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T07:25:01.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T07:25:01.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T07:34:53.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T08:27:37.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T08:27:37.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T08:33:03.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T09:28:54.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T09:28:54.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T09:37:18.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T10:31:05.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T10:31:05.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T10:37:49.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T11:27:17.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T11:27:17.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T11:33:54.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T12:20:53.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
2023-01-28T12:20:53.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Moving
2023-01-28T12:27:24.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,Status,Text,Finished
2023-01-28T13:21:40.632Z,/,urn:ngsiv2:ROS2System:Turtle001,ROS2System,start,Text,
